;https://levelup.gitconnected.com/angular-template-powers-3-d4c6b82b1fb1;307
https://blog.simplified.courses/angular-change-detection-onpush-or-not/;angular
https://blog.simplified.courses/template-driven-or-reactive-forms-in-angular/;angular
https://www.youtube.com/watch?v=JDxQcLnAdJI;java,lombok
https://grison.me/2023/05/07/using-htmx/;htmx
;https://www.angulararchitects.io/blog/angular-signals-your-architecture-5-options/;307,angular
;https://betterprogramming.pub/rxjs-testing-write-unit-tests-for-observables-603af959e251;307,rxjs
https://github.com/mneedham/venkat;tool
https://alistaircockburn.com/Articles/Hexagonal-Architecture-slides-CraftCon-2023-Budapest;architecture
;https://itnext.io/async-pipe-is-not-pure-948f7b24e2d1;307,angular
https://christianlydemann.com/high-roi-testing-with-cypress-component-testing/;cypress
https://github.com/maciejwalkowiak?tab=stars;java
https://www.feynmanlectures.caltech.edu/;science
https://www.arhohuttunen.com/hexagonal-architecture-spring-boot/;architecture
https://inside.java/2023/05/14/stackwalker-02/;java
https://foojay.io/today/a-dissection-of-java-jdbc-to-postgresql-connections/;java,db
https://jqno.nl/equalsverifier/;java
https://github.com/karatelabs/karate;testing
https://github.com/teamhanko/hanko;security
https://github.com/spring-petclinic/spring-petclinic-htmx;htmx
https://github.com/testcontainers/testcontainers-jooq-codegen-maven-plugin;jooq
https://manfredmlange.medium.com/docker-virtual-networking-667d1ab36270;docker
https://quii.dev/HTMX_is_the_Future;htmx
https://www.youtube.com/watch?v=MaxXvcr181c;nostr
https://horstmann.com/unblog/2023-04-09/index.html;java
https://www.youtube.com/watch?v=BzkCAz0Rc_w;java
https://rieckpil.de/spring-boot-testing-best-practices/;spring
https://htmx.org/essays/two-approaches-to-decoupling/;htmx
https://foojay.io/today/creating-scalable-openai-gpt-applications-in-java/;ai
https://medium.com/@shridharreddy05/java-reflection-the-secret-to-dynamic-code-generation-786a4bdc0bd8;java
https://blog.simplified.courses/angular-change-detection-explained-in-5-minutes/;angular
;https://itnext.io/better-type-safety-with-angular-generic-components-4a0b4a333bae;307,angular
https://github.com/PacktPublishing/Java-Coding-Problems-Second-Edition/tree/main/Chapter04/P104_JavaRecordsInConfigs/src/main/java/modern/challenge;java,spring
https://github.com/boilerplatedev/typescript-library-starter;typescript
https://alistaircockburn.com/Articles/Configurable-Connection-Configurable-Dependency#wbb1;architecture
;https://netbasal.com/forwarding-form-controls-to-custom-control-components-in-angular-701e8406cc55;307,angular
https://push-based.io/article/zone-flags-an-introduction-to-change-detection;angular
https://blog.simplified.courses/the-danger-of-angular-host-listeners/;angular
https://ocw.mit.edu/courses/18-06-linear-algebra-spring-2010/;math
https://www.mockneat.com/tutorial/;java
https://www.youtube.com/watch?v=mwiHAukbWjM;intellij
https://github.com/grafana/tanka;kubernetes
https://gist.github.com/sindresorhus/a39789f98801d908bbc7ff3ecc99d99c;javascript
https://foojay.io/today/not-your-grandfathers-logs-a-java-librarys-new-approach-to-observability/;java
https://netbasal.com/customize-webpack-configuration-in-your-angular-application-d09683f6bd22;angular
https://foojay.io/today/replacing-postman-with-the-jetbrains-http-client/;intellij
;https://www.baeldung.com/java-monads;403,java,functional
https://rieckpil.de/spring-boot-unit-and-integration-testing-overview/;spring
https://martinelli.ch/how-to-use-jooq-with-testcontainers-and-flyway/;jooq
https://foojay.io/today/better-error-handling-for-your-spring-boot-rest-apis/;spring
https://www.youtube.com/watch?v=AYHeNNxXNDw;java,performance
;https://blog.herodevs.com/unit-testing-in-angular-15-without-testbed-4d78bf3bd0da;307,angular
https://github.com/haskell-beginners-2022/course-plan;haskell
https://stackoverflow.com/questions/4406310/why-use-jpa-instead-of-writing-the-sql-query-using-jdbc/63931455#63931455;sql
https://ultimatecourses.com/blog/typescript-interfaces-vs-types;typescript
https://blog.jabberhead.tk/2022/06/20/reproducible-builds-telling-of-a-debugging-story/;java
https://medium.com/nerd-for-tech/simplify-your-code-with-dependency-injection-spring-boot-aea4372840b0;spring
https://developer.okta.com/blog/2022/08/26/state-of-java-project-loom;java
;https://betterprogramming.pub/graphql-from-excitement-to-deception-f81f7c95b7cf;307,graphql
https://www.angulararchitects.io/blog/angular-signals/;angular
https://blog.jetbrains.com/idea/2023/03/data-modeling-with-records-5-examples-for-busy-developers/;java
https://www.youtube.com/watch?v=nnpeH92QpeY;java
https://www.builder.io/blog/visual-guide-to-nodejs-event-loop;nodejs
https://kalele.io/really-simple-cqrs/;cqrs
;https://www.baeldung.com/security-spring;403,spring,security
https://www.angulararchitects.io/blog/tutorial-automatically-migrating-to-standalone-components-in-3-steps/;angular
;https://dev.to/pbouillon/building-your-own-form-fields-the-angular-way-with-control-value-accessors-3imp;403,angular
https://www.youtube.com/watch?v=SjSjBZ7mo1g;spring
https://snyk.io/de/blog/mitigating-path-traversal-java-snyk-code/;spring,security
https://blog.jdriven.com/2023/03/hexagonal-vs-layers-architecture/;architecture
;https://blog.devops.dev/the-architecture-of-prometheus-1105ccba2fd7;307,prometheus
https://foojay.io/today/how-to-best-use-java-records-as-dtos-in-spring-boot-3/;spring
https://vladmihalcea.com/time-zones-java-web-application/;java
https://blog.simplified.courses/observable-state-in-smart-components/;angular
https://github.com/practical-tutorials/project-based-learning;sweng
https://pdx.su/blog/2023-02-05-asciidoc-and-markdown/;asciidoc
https://www.workingsoftware.dev/software-architecture-documentation-the-ultimate-guide/;architecture,c4,arc42
https://www.3blue1brown.com/topics/neural-networks;ai
https://www.jamesshore.com/v2/projects/nullables/testing-without-mocks;testing
https://www.typescriptcourse.com/tutorials/build-a-typescript-project-from-scratch;typescript
https://timdeschryver.dev/blog/get-easy-access-to-angular-route-and-query-parameters-with-zod;angular
https://www.youtube.com/watch?v=GI5j3dJ6o90;angular
https://jenkov.com/tutorials/java-functional-programming/index.html;functional,java
https://github.com/haskell-beginners-2022/course-plan;haskell
https://jmgarridopaz.github.io/content/confdep.html;architecture
https://docs.oracle.com/javase/10/docs/specs/jar/jar.html#multi-release-jar-files;java
;https://itnext.io/stop-being-scared-of-injectiontokens-ab22f72f0fe9;307,angular
;https://uxdesign.cc/the-ultimate-guide-to-proper-use-of-animation-in-ux-10bd98614fa9;307,animation
https://github.com/javadev/underscore-java;java
;https://dev.to/this-is-angular/angular-15-what-happened-to-environmentts-koh;403,angular
https://www.youtube.com/watch?v=-CoVmNvp_1g;rxjs,svelte
https://foojay.io/today/how-to-release-a-java-module-with-jreleaser-to-maven-central-with-github-actions/;java
https://blog.simplified.courses/reactive-input-state-for-angular-viewmodels/;angular
https://rife2.com/;java
https://markm208.github.io/flutterbook/;flutter
https://github.com/terrastruct/d2;tool
https://www.youtube.com/watch?v=eh89VE3Mk5g;npm
https://www.youtube.com/watch?v=IDb2rKhzzt8;postgresql
;https://itnext.io/everything-you-need-to-know-about-route-guard-in-angular-697a062d3198;307,angular
https://www.angulararchitects.io/en/blog/patterns-for-custom-standalone-apis-in-angular/;angular
https://www.builder.io/blog/numbers-and-dates;webdev
https://www.youtube.com/watch?v=TOfYlLjXufw;spring
https://abseil.io/resources/swe-book;book
;https://www.youtube.com/@nivekDev/videos;302,angular
https://medium.com/@thomas.laforge/angular-styling-made-easy-leveraging-the-power-of-css-variables-cb33feeca6d1;angular,css
https://dmalashock.com/posts/;elm
https://wcgw.dev/posts/2023/rusty-java-intro/;rust
https://blog.simplified.courses/reactive-viewmodels-for-ui-components-in-angular/;angular


https://www.freecodecamp.org/news/what-is-tailwind-css-a-beginners-guide/;read
https://elanna.me/blog/2023/11/time-for-a-change-switching-to-analog;read
https://www.youtube.com/watch?v=cgnrB5PkaBo;read
https://htmx.org/essays/why-tend-not-to-use-content-negotiation/;read
https://docs.localstack.cloud/academy/;read
https://www.youtube.com/watch?v=h8Jth_ijZyY&t=1s;read
https://thenewstack.io/how-to-use-databases-inside-github-actions/;read
https://odrotbohm.de/2023/07/sliced-onion-architecture/;read
https://programmingpercy.tech/blog/opengraph-protocol-how-and-why;sweng
https://youtu.be/c7pgqHNTXQM?si=GnOyPeJzK_tBgp4c;sweng
https://www.youtube.com/watch?v=qsk2JZT_vIc;sweng
https://medium.com/@nuno.mt.sousa/part-ii-creating-a-kafka-cluster-test-extension-569ed750d137;sweng
https://www.heise.de;news
